time,open,high,low,close,volume
2023-03-27 16:00:00,14.74,14.74,14.74,14.74,108
2023-03-27 10:00:00,14.7499,14.7499,14.7499,14.7499,700
2023-03-27 09:45:00,14.26,14.26,14.26,14.26,100
2023-03-24 15:45:00,14.055,14.055,14.055,14.055,111
2023-03-24 14:15:00,14.5899,14.5899,14.5899,14.5899,546
2023-03-24 14:00:00,14.23,14.25,14.23,14.25,1310
2023-03-24 13:15:00,14.05,14.15,14.05,14.15,866
2023-03-24 12:00:00,14.1,14.1,14.05,14.05,800
2023-03-24 10:15:00,14.06,14.06,14.06,14.06,117
2023-03-24 10:00:00,14.0201,14.0201,14.0201,14.0201,400
2023-03-23 16:00:00,14.1,14.1,14.1,14.1,100
2023-03-23 15:45:00,14.07,14.07,14.07,14.07,100
2023-03-23 15:30:00,14.26,14.26,14.0,14.0,37483
2023-03-23 15:15:00,14.44,14.44,14.26,14.26,450
2023-03-23 14:00:00,14.25,14.25,14.25,14.25,100
2023-03-23 13:45:00,14.25,14.44,14.25,14.25,800
2023-03-23 13:30:00,14.25,14.2698,14.25,14.2698,900
2023-03-23 13:15:00,14.33,14.33,14.31,14.31,282
2023-03-23 13:00:00,14.4899,14.4899,14.4899,14.4899,732
2023-03-23 12:45:00,14.485,14.485,14.485,14.485,102
2023-03-23 12:30:00,14.3201,14.33,14.3201,14.33,250
2023-03-23 12:00:00,14.48,14.49,14.3367,14.49,1326
2023-03-23 11:30:00,14.32,14.32,14.32,14.32,106
2023-03-23 11:00:00,14.39,14.49,14.39,14.49,400
2023-03-23 10:45:00,14.31,14.31,14.31,14.31,100
2023-03-23 09:45:00,14.01,14.01,14.01,14.01,289
2023-03-22 15:45:00,14.47,14.49,14.45,14.45,400
2023-03-22 15:15:00,14.44,14.44,14.37,14.4,609
2023-03-22 15:00:00,14.4,14.4,14.4,14.4,205
2023-03-22 13:15:00,14.0538,14.73,14.0538,14.73,766
2023-03-21 16:00:00,14.52,14.52,14.52,14.52,100
2023-03-21 15:45:00,14.1001,14.1001,14.1001,14.1001,163
2023-03-21 15:15:00,14.31,14.31,14.31,14.31,100
