time,open,high,low,close,volume
2023-03-27 16:00:00,23.9,23.9,23.635,23.75,1601
2023-03-27 15:45:00,23.89,23.89,23.89,23.89,200
2023-03-27 15:30:00,23.97,23.97,23.895,23.895,606
2023-03-27 15:00:00,23.97,23.97,23.97,23.97,372
2023-03-27 14:45:00,23.95,24.205,23.8,24.205,300
2023-03-27 14:30:00,23.97,23.97,23.97,23.97,100
2023-03-27 14:15:00,24.235,24.235,24.235,24.235,100
2023-03-27 13:30:00,23.43,23.43,23.43,23.43,627
2023-03-27 13:15:00,23.83,23.83,23.55,23.5816,821
2023-03-27 13:00:00,24.275,24.275,24.125,24.125,4116
2023-03-27 12:45:00,24.47,24.47,24.47,24.47,100
2023-03-27 12:00:00,24.375,24.375,24.375,24.375,100
2023-03-27 11:30:00,24.375,24.375,24.375,24.375,100
2023-03-27 10:45:00,24.0,24.4368,23.56,23.56,1275
2023-03-27 10:30:00,24.55,24.55,23.96,23.96,1045
2023-03-27 10:00:00,25.0,25.0,24.99,24.99,406
2023-03-27 09:45:00,24.72,25.585,24.28,24.28,3838
2023-03-24 16:15:00,23.92,23.92,23.92,23.92,353
2023-03-24 16:00:00,24.05,24.165,23.73,23.9,3155
2023-03-24 15:45:00,24.1,24.1,24.1,24.1,123
2023-03-24 15:30:00,23.5,24.64,23.5,24.64,1849
2023-03-24 15:15:00,23.6,23.6,23.6,23.6,200
2023-03-24 15:00:00,23.8,23.8,23.69,23.69,252
2023-03-24 13:30:00,23.2,23.36,23.2,23.36,712
2023-03-24 13:00:00,23.29,23.29,23.13,23.13,1508
2023-03-24 12:00:00,23.5256,23.5256,23.1,23.1,1134
2023-03-24 11:45:00,23.11,23.11,23.11,23.11,358
2023-03-24 11:30:00,22.92,22.92,22.92,22.92,106
2023-03-24 11:15:00,23.0,23.01,22.78,22.9688,3776
2023-03-24 11:00:00,23.545,23.59,23.39,23.5314,1555
2023-03-24 10:45:00,23.7527,23.7527,23.4,23.4,738
2023-03-24 10:30:00,23.05,23.29,23.05,23.29,441
2023-03-24 10:15:00,23.45,23.46,23.0,23.28,3574
2023-03-24 10:00:00,22.6063,23.53,22.21,23.53,2836
2023-03-24 09:45:00,22.8,23.0,22.31,22.31,2088
2023-03-24 09:30:00,22.98,22.98,22.98,22.98,100
2023-03-24 07:15:00,27.0,27.0,27.0,27.0,100
2023-03-23 16:00:00,22.4,22.555,22.145,22.205,5576
2023-03-23 13:45:00,23.25445,23.25445,22.755,22.755,1384
2023-03-23 11:45:00,23.555,23.555,23.395,23.395,1102
2023-03-23 11:30:00,23.145,23.145,23.145,23.145,258
2023-03-23 11:15:00,23.165,23.23,23.165,23.2,1372
2023-03-23 11:00:00,23.12995,23.12995,23.06,23.06,1876
2023-03-23 10:45:00,23.08,23.08,23.08,23.08,220
2023-03-23 10:30:00,23.18,23.18,23.18,23.18,206
2023-03-23 09:45:00,23.235,23.5,23.235,23.5,624
2023-03-22 16:00:00,23.225,23.225,22.955,22.955,3962
2023-03-22 15:45:00,23.775,23.775,23.265,23.265,1170
2023-03-22 15:00:00,23.795,23.795,23.77,23.77,838
2023-03-22 12:45:00,24.0,24.0,24.0,24.0,202
2023-03-22 10:30:00,23.85,23.85,23.85,23.85,200
2023-03-22 10:15:00,24.2,24.2,24.2,24.2,688
2023-03-21 16:15:00,23.84,23.84,23.84,23.84,398
2023-03-21 16:00:00,23.995,24.0,23.9,23.92,3066
2023-03-21 15:45:00,23.91,23.91,23.91,23.91,296
2023-03-21 15:15:00,24.0,24.0,23.62,23.62,2330
2023-03-21 14:45:00,24.125,24.2,24.125,24.2,518
2023-03-21 14:15:00,24.14,24.14,24.14,24.14,752
2023-03-21 14:00:00,24.14,24.14,24.14,24.14,384
2023-03-21 13:45:00,24.275,24.32,24.275,24.32,718
2023-03-21 11:30:00,24.5525,24.5525,24.345,24.345,968
2023-03-21 11:15:00,24.36,24.36,24.25,24.25,958
2023-03-21 11:00:00,24.6003,24.65,24.3,24.3,6706
2023-03-21 10:45:00,24.45,24.495,24.325,24.495,1990
2023-03-21 10:15:00,24.755,24.755,24.755,24.755,316
2023-03-21 09:45:00,24.775,25.37,24.72,25.37,2538
2023-03-20 17:00:00,24.3,24.3,24.3,24.3,200
2023-03-20 16:00:00,24.325,24.325,24.145,24.25,1580
2023-03-20 15:45:00,24.5,24.5,24.145,24.145,1604
2023-03-20 13:15:00,24.68,24.68,24.68,24.68,740
2023-03-20 12:30:00,24.255,24.375,24.255,24.325,2260
2023-03-20 12:15:00,24.355,24.355,24.15,24.15,2816
2023-03-20 12:00:00,24.76,24.76,24.76,24.76,642
2023-03-20 11:30:00,24.49,24.52,24.49,24.52,1790
2023-03-20 09:45:00,24.33,24.33,24.33,24.33,680
2023-03-17 16:15:00,24.15,24.15,24.15,24.15,886
2023-03-17 16:00:00,24.4675,24.5,24.13,24.19,4434
2023-03-17 15:30:00,24.6,24.6,24.4,24.4,814
2023-03-17 15:00:00,24.8,24.8,24.65,24.65,1436
2023-03-17 14:30:00,24.75,24.75,24.75,24.75,402
2023-03-17 13:00:00,24.925,24.95,24.925,24.95,744
2023-03-17 12:15:00,24.755,24.755,24.755,24.755,524
2023-03-17 11:15:00,24.775,24.805,24.75,24.75,1290
2023-03-17 11:00:00,24.85,24.85,24.85,24.85,400
2023-03-17 10:30:00,24.98,25.0,24.66,24.95,5888
2023-03-17 10:15:00,25.0,25.0,24.975,24.975,892
2023-03-17 10:00:00,25.075,25.075,24.8675,24.8675,1202
2023-03-17 09:45:00,25.135,25.135,25.075,25.075,9952
2023-03-16 16:15:00,25.28,25.28,25.28,25.28,380
2023-03-16 16:00:00,24.935,25.315,24.935,25.15,3698
2023-03-16 15:45:00,25.1625,25.1625,24.93,24.93,1102
2023-03-16 15:30:00,25.03,25.03,25.03,25.03,200
2023-03-16 15:15:00,25.255,25.255,25.25,25.25,400
2023-03-16 15:00:00,25.255,25.325,25.25,25.25,5560
2023-03-16 14:45:00,25.115,25.115,25.115,25.115,402
2023-03-16 14:30:00,25.165,25.325,25.165,25.325,408
2023-03-16 14:15:00,25.275,25.325,25.125,25.125,1438
2023-03-16 14:00:00,25.18,25.3,25.125,25.125,1566
2023-03-16 13:45:00,25.6,25.9221,25.0,25.275,8384
2023-03-16 13:30:00,25.9,25.9,25.35,25.35,1030
2023-03-16 12:00:00,25.5,25.5,25.5,25.5,242
