time,open,high,low,close,volume
2023-03-20 15:15:00,30.78,30.89,30.78,30.89,3011
2023-03-20 14:00:00,30.9,31.49,30.51,30.86,2245
2023-03-20 13:45:00,30.71,31.11,30.54,30.91,3413
2023-03-20 13:30:00,30.84,31.11,30.69,31.11,986
2023-03-20 13:15:00,30.79,30.8,30.74,30.79,701
2023-03-20 13:00:00,30.75,30.75,30.75,30.75,599
2023-03-20 12:15:00,30.92,31.11,30.8,30.8,501
2023-03-20 11:45:00,31.1,31.1,31.1,31.1,313
2023-03-20 11:30:00,31.47,31.5973,31.07,31.07,2585
2023-03-20 09:45:00,30.8,30.8,30.8,30.8,107
2023-03-17 15:15:00,31.24,31.24,30.41,31.24,600
2023-03-17 15:00:00,30.6,31.2,30.41,30.41,747
2023-03-17 14:15:00,30.6,31.25,30.6,31.25,227
2023-03-17 13:00:00,31.23,31.23,31.23,31.23,200
2023-03-17 12:30:00,30.56,30.56,30.56,30.56,165
2023-03-17 11:15:00,31.4,31.4,31.4,31.4,100
2023-03-17 11:00:00,31.25,31.25,31.25,31.25,128
2023-03-17 10:00:00,31.45,31.45,31.45,31.45,213
2023-03-17 09:45:00,31.44,31.45,31.44,31.45,489
2023-03-16 15:45:00,31.9,31.9199,31.34,31.34,339
2023-03-16 15:15:00,31.897,31.9,31.29,31.33,563
2023-03-16 11:00:00,31.5317,31.5317,31.27,31.27,312
2023-03-16 10:45:00,30.5412,31.0,30.5001,31.0,2111
2023-03-16 10:30:00,30.74,30.74,30.74,30.74,100
2023-03-15 16:00:00,30.66,31.0,30.45,30.99,5063
2023-03-15 15:45:00,30.86,31.6,30.86,31.6,1300
2023-03-15 14:45:00,30.94,30.94,30.94,30.94,117
2023-03-15 14:30:00,30.95,30.95,30.95,30.95,152
2023-03-15 14:15:00,30.655,30.96,30.655,30.96,536
2023-03-15 14:00:00,30.66,30.78,30.66,30.78,600
2023-03-15 13:15:00,30.6,30.96,30.59,30.85,1817
2023-03-15 13:00:00,30.98,30.98,30.62,30.9,615
2023-03-15 11:15:00,30.7894,30.7894,30.7894,30.7894,100
2023-03-15 10:00:00,31.0,31.0,31.0,31.0,267
2023-03-14 16:00:00,31.18,31.5,31.06,31.5,5326
2023-03-14 15:45:00,31.48,31.48,31.48,31.48,200
2023-03-14 15:30:00,31.48,31.49,31.01,31.01,418
2023-03-14 15:15:00,31.51,31.76,31.12,31.48,3578
2023-03-14 15:00:00,31.55,31.7,31.55,31.7,498
2023-03-14 14:30:00,31.6,31.89,31.6,31.775,400
2023-03-14 13:15:00,31.775,31.775,31.775,31.775,199
2023-03-14 13:00:00,31.45,31.96,31.45,31.9,1622
2023-03-14 12:30:00,31.71,31.75,31.425,31.43,712
2023-03-14 11:30:00,31.5125,31.91,31.5125,31.91,211
2023-03-14 10:30:00,31.95,31.95,31.95,31.95,120
2023-03-14 10:15:00,31.8,31.8,31.8,31.8,239
2023-03-13 16:00:00,31.84,31.84,31.5,31.5,241
2023-03-13 15:30:00,31.5,31.5,31.5,31.5,101
2023-03-13 15:15:00,31.49,31.85,31.49,31.5,864
2023-03-13 14:15:00,31.5,31.85,31.5,31.85,300
2023-03-13 14:00:00,31.43,31.43,31.43,31.43,100
2023-03-13 12:45:00,31.41,31.87,31.41,31.87,402
2023-03-13 12:30:00,31.95,31.95,31.42,31.89,338
2023-03-13 12:15:00,31.9,31.9,31.9,31.9,104
2023-03-13 11:30:00,31.6125,31.6125,31.6125,31.6125,184
2023-03-13 09:45:00,31.56,32.1,31.56,32.1,656
2023-03-10 16:00:00,31.925,31.925,31.63,31.63,378
2023-03-10 15:45:00,31.65,32.2,31.65,32.2,300
2023-03-10 14:30:00,32.14,32.14,32.14,32.14,200
2023-03-10 14:15:00,32.0,32.0,32.0,32.0,200
2023-03-10 14:00:00,31.9,31.9,31.8,31.8,203
2023-03-10 11:15:00,32.11,32.75,32.11,32.75,540
2023-03-10 11:00:00,32.0226,32.0226,31.98,31.98,907
2023-03-10 10:45:00,31.6,32.0,31.6,32.0,1027
2023-03-10 09:45:00,32.25,32.5,32.25,32.4875,993
2023-03-09 12:30:00,32.4,32.69,32.4,32.65,601
2023-03-09 09:45:00,32.39,32.75,32.39,32.75,338
2023-03-08 14:45:00,32.25,32.75,32.25,32.75,310
2023-03-07 16:00:00,32.51,32.53,32.45,32.52,568
2023-03-07 14:30:00,32.73,32.74,32.73,32.74,400
2023-03-07 12:00:00,32.6543,32.73,32.53,32.73,401
2023-03-07 11:30:00,32.52,32.75,32.52,32.75,200
2023-03-07 10:15:00,32.89,32.89,32.89,32.89,100
2023-03-07 10:00:00,32.65,32.65,32.65,32.65,312
2023-03-07 09:45:00,32.52,32.65,32.52,32.65,201
2023-03-03 15:15:00,32.6,32.82,32.6,32.82,200
2023-03-03 15:00:00,32.89,32.89,32.89,32.89,129
2023-03-03 14:30:00,32.85,32.85,32.85,32.85,100
2023-03-03 13:00:00,32.85,32.85,32.85,32.85,100
2023-03-03 11:30:00,32.88,32.88,32.88,32.88,100
2023-03-03 09:45:00,32.45,32.7,32.45,32.7,356
2023-03-02 12:15:00,32.7,32.7,32.7,32.7,200
2023-03-02 12:00:00,32.375,32.375,32.375,32.375,140
2023-03-02 11:00:00,32.7,32.7,32.7,32.7,200
2023-03-02 10:45:00,32.34,32.34,32.34,32.34,100
2023-03-02 10:15:00,32.0001,32.49,32.0001,32.49,426
2023-03-01 15:15:00,32.3,32.66,32.25,32.66,920
2023-02-28 16:00:00,32.2501,32.75,32.2501,32.75,579
2023-02-28 15:30:00,32.5965,32.75,32.5965,32.75,400
2023-02-28 09:45:00,32.89,32.89,32.89,32.89,120
2023-02-27 19:00:00,34.0,34.0,34.0,34.0,120
2023-02-27 15:30:00,32.77,32.77,32.77,32.77,105
2023-02-27 15:15:00,32.58,32.58,32.58,32.58,321
2023-02-27 11:45:00,32.8935,32.8935,32.8935,32.8935,625
2023-02-23 15:45:00,32.81,32.81,32.81,32.81,180
2023-02-23 14:00:00,33.07,33.07,33.07,33.07,209
2023-02-22 16:00:00,32.7,32.7,32.65,32.65,291
2023-02-22 14:30:00,32.7179,32.7179,32.7179,32.7179,168
2023-02-22 13:15:00,33.9999,33.9999,33.9999,33.9999,100
2023-02-22 10:45:00,33.1524,33.1524,33.1524,33.1524,338
2023-02-22 10:30:00,32.5,32.53,32.5,32.5,427
2023-02-22 09:45:00,32.73,32.73,32.73,32.73,308
2023-02-21 15:45:00,32.42,32.42,32.42,32.42,300
{
"    ""Note"": ""Thank you for using Alpha Vantage! Our standard API call frequency is 5 calls per minute and 500 calls per day. Please visit https://www.alphavantage.co/premium/ if you would like to target a higher API call frequency."""
}
